"","case","Applicant","Homeownership"
"5981",5981,"indiv","rent"
"5982",5982,"indiv","mortgage"
"5983",5983,"indiv","mortgage"
"5984",5984,"joint","own"
"5985",5985,"indiv","mortgage"
"5986",5986,"indiv","rent"
"5987",5987,"indiv","mortgage"
"5988",5988,"indiv","mortgage"
"5989",5989,"indiv","mortgage"
"5990",5990,"indiv","mortgage"
"5991",5991,"indiv","rent"
"5992",5992,"indiv","mortgage"
"5993",5993,"joint","mortgage"
"5994",5994,"indiv","mortgage"
"5995",5995,"joint","mortgage"
"5996",5996,"indiv","rent"
"5997",5997,"indiv","mortgage"
"5998",5998,"indiv","mortgage"
"5999",5999,"indiv","rent"
"6000",6000,"indiv","mortgage"
"6001",6001,"indiv","mortgage"
"6002",6002,"joint","mortgage"
"6003",6003,"indiv","rent"
"6004",6004,"indiv","rent"
"6005",6005,"indiv","mortgage"
"6006",6006,"indiv","rent"
"6007",6007,"indiv","rent"
"6008",6008,"indiv","own"
"6009",6009,"indiv","mortgage"
"6010",6010,"indiv","mortgage"
"6011",6011,"joint","own"
"6012",6012,"joint","mortgage"
"6013",6013,"indiv","rent"
"6014",6014,"joint","mortgage"
"6015",6015,"indiv","mortgage"
"6016",6016,"indiv","mortgage"
"6017",6017,"indiv","mortgage"
"6018",6018,"indiv","mortgage"
"6019",6019,"indiv","mortgage"
"6020",6020,"indiv","mortgage"
"6021",6021,"indiv","mortgage"
"6022",6022,"indiv","mortgage"
"6023",6023,"indiv","rent"
"6024",6024,"indiv","mortgage"
"6025",6025,"indiv","mortgage"
"6026",6026,"indiv","rent"
"6027",6027,"joint","mortgage"
"6028",6028,"indiv","mortgage"
"6029",6029,"joint","rent"
"6030",6030,"indiv","mortgage"
"6031",6031,"indiv","rent"
"6032",6032,"indiv","rent"
"6033",6033,"indiv","own"
"6034",6034,"indiv","mortgage"
"6035",6035,"indiv","rent"
"6036",6036,"indiv","rent"
"6037",6037,"indiv","rent"
"6038",6038,"indiv","mortgage"
"6039",6039,"indiv","rent"
"6040",6040,"indiv","rent"
"6041",6041,"indiv","mortgage"
"6042",6042,"indiv","mortgage"
"6043",6043,"indiv","rent"
"6044",6044,"joint","mortgage"
"6045",6045,"indiv","own"
"6046",6046,"indiv","mortgage"
"6047",6047,"indiv","mortgage"
"6048",6048,"indiv","rent"
"6049",6049,"indiv","rent"
"6050",6050,"indiv","own"
"6051",6051,"indiv","own"
"6052",6052,"indiv","mortgage"
"6053",6053,"indiv","own"
"6054",6054,"indiv","mortgage"
"6055",6055,"indiv","own"
"6056",6056,"indiv","mortgage"
"6057",6057,"indiv","mortgage"
"6058",6058,"indiv","mortgage"
"6059",6059,"indiv","mortgage"
"6060",6060,"indiv","rent"
"6061",6061,"indiv","rent"
"6062",6062,"indiv","mortgage"
"6063",6063,"joint","mortgage"
"6064",6064,"indiv","rent"
"6065",6065,"indiv","rent"
"6066",6066,"indiv","mortgage"
"6067",6067,"indiv","rent"
"6068",6068,"indiv","rent"
"6069",6069,"indiv","mortgage"
"6070",6070,"indiv","rent"
"6071",6071,"indiv","rent"
"6072",6072,"indiv","rent"
"6073",6073,"indiv","mortgage"
"6074",6074,"indiv","rent"
"6075",6075,"indiv","rent"
"6076",6076,"indiv","rent"
"6077",6077,"joint","mortgage"
"6078",6078,"indiv","rent"
"6079",6079,"indiv","rent"
"6080",6080,"indiv","mortgage"
"6081",6081,"indiv","rent"
"6082",6082,"indiv","rent"
"6083",6083,"indiv","mortgage"
"6084",6084,"indiv","mortgage"
"6085",6085,"indiv","mortgage"
"6086",6086,"indiv","mortgage"
"6087",6087,"indiv","own"
"6088",6088,"joint","mortgage"
"6089",6089,"indiv","mortgage"
"6090",6090,"indiv","mortgage"
"6091",6091,"indiv","mortgage"
"6092",6092,"indiv","mortgage"
"6093",6093,"indiv","mortgage"
"6094",6094,"indiv","rent"
"6095",6095,"indiv","mortgage"
"6096",6096,"indiv","mortgage"
"6097",6097,"indiv","mortgage"
"6098",6098,"indiv","rent"
"6099",6099,"joint","mortgage"
"6100",6100,"joint","rent"
"6101",6101,"indiv","mortgage"
"6102",6102,"indiv","rent"
"6103",6103,"indiv","rent"
"6104",6104,"indiv","rent"
"6105",6105,"indiv","rent"
"6106",6106,"indiv","rent"
"6107",6107,"indiv","mortgage"
"6108",6108,"joint","mortgage"
"6109",6109,"indiv","mortgage"
"6110",6110,"indiv","mortgage"
"6111",6111,"indiv","mortgage"
"6112",6112,"indiv","mortgage"
"6113",6113,"indiv","own"
"6114",6114,"indiv","own"
"6115",6115,"indiv","rent"
"6116",6116,"indiv","rent"
"6117",6117,"indiv","mortgage"
"6118",6118,"indiv","rent"
"6119",6119,"indiv","rent"
"6120",6120,"joint","mortgage"
"6121",6121,"indiv","own"
"6122",6122,"indiv","mortgage"
"6123",6123,"indiv","own"
"6124",6124,"indiv","rent"
"6125",6125,"joint","mortgage"
"6126",6126,"indiv","rent"
"6127",6127,"joint","mortgage"
"6128",6128,"indiv","mortgage"
"6129",6129,"indiv","rent"
"6130",6130,"indiv","mortgage"
"6131",6131,"indiv","mortgage"
"6132",6132,"indiv","own"
"6133",6133,"indiv","rent"
"6134",6134,"indiv","own"
"6135",6135,"indiv","mortgage"
"6136",6136,"indiv","mortgage"
"6137",6137,"indiv","mortgage"
"6138",6138,"indiv","mortgage"
"6139",6139,"joint","mortgage"
"6140",6140,"indiv","mortgage"
"6141",6141,"indiv","mortgage"
"6142",6142,"indiv","rent"
"6143",6143,"indiv","rent"
"6144",6144,"indiv","rent"
"6145",6145,"indiv","rent"
"6146",6146,"indiv","mortgage"
"6147",6147,"indiv","rent"
"6148",6148,"indiv","rent"
"6149",6149,"indiv","mortgage"
"6150",6150,"indiv","rent"
"6151",6151,"indiv","mortgage"
"6152",6152,"joint","mortgage"
"6153",6153,"indiv","rent"
"6154",6154,"indiv","own"
"6155",6155,"indiv","own"
"6156",6156,"indiv","own"
"6157",6157,"indiv","mortgage"
"6158",6158,"indiv","mortgage"
"6159",6159,"indiv","mortgage"
"6160",6160,"indiv","own"
"6161",6161,"indiv","rent"
"6162",6162,"joint","own"
"6163",6163,"indiv","rent"
"6164",6164,"joint","mortgage"
"6165",6165,"indiv","mortgage"
"6166",6166,"indiv","mortgage"
"6167",6167,"indiv","own"
"6168",6168,"indiv","mortgage"
"6169",6169,"indiv","mortgage"
"6170",6170,"indiv","mortgage"
"6171",6171,"joint","mortgage"
"6172",6172,"indiv","mortgage"
"6173",6173,"indiv","rent"
"6174",6174,"indiv","mortgage"
"6175",6175,"joint","mortgage"
"6176",6176,"joint","mortgage"
"6177",6177,"indiv","mortgage"
"6178",6178,"indiv","mortgage"
"6179",6179,"indiv","rent"
"6180",6180,"indiv","mortgage"
"6181",6181,"indiv","mortgage"
"6182",6182,"indiv","rent"
"6183",6183,"indiv","rent"
"6184",6184,"indiv","mortgage"
"6185",6185,"indiv","rent"
"6186",6186,"indiv","mortgage"
"6187",6187,"indiv","own"
"6188",6188,"indiv","rent"
"6189",6189,"indiv","rent"
"6190",6190,"indiv","mortgage"
"6191",6191,"indiv","rent"
"6192",6192,"indiv","mortgage"
"6193",6193,"indiv","rent"
"6194",6194,"joint","rent"
"6195",6195,"indiv","rent"
"6196",6196,"indiv","own"
"6197",6197,"indiv","rent"
"6198",6198,"indiv","mortgage"
"6199",6199,"indiv","rent"
"6200",6200,"indiv","own"
"6201",6201,"indiv","rent"
"6202",6202,"indiv","mortgage"
"6203",6203,"indiv","mortgage"
"6204",6204,"indiv","rent"
"6205",6205,"joint","mortgage"
"6206",6206,"indiv","mortgage"
"6207",6207,"indiv","mortgage"
"6208",6208,"indiv","own"
"6209",6209,"indiv","rent"
"6210",6210,"indiv","mortgage"
"6211",6211,"indiv","mortgage"
"6212",6212,"indiv","own"
"6213",6213,"joint","mortgage"
"6214",6214,"joint","mortgage"
"6215",6215,"indiv","rent"
"6216",6216,"indiv","mortgage"
"6217",6217,"indiv","own"
"6218",6218,"indiv","mortgage"
"6219",6219,"joint","mortgage"
"6220",6220,"indiv","rent"
"6221",6221,"indiv","mortgage"
"6222",6222,"joint","rent"
"6223",6223,"indiv","mortgage"
"6224",6224,"joint","mortgage"
"6225",6225,"indiv","mortgage"
"6226",6226,"indiv","rent"
"6227",6227,"joint","mortgage"
"6228",6228,"indiv","rent"
"6229",6229,"indiv","mortgage"
"6230",6230,"indiv","rent"
"6231",6231,"indiv","rent"
"6232",6232,"indiv","rent"
"6233",6233,"indiv","mortgage"
"6234",6234,"indiv","rent"
"6235",6235,"indiv","rent"
"6236",6236,"indiv","own"
"6237",6237,"indiv","mortgage"
"6238",6238,"indiv","mortgage"
"6239",6239,"indiv","mortgage"
"6240",6240,"joint","mortgage"
"6241",6241,"joint","mortgage"
"6242",6242,"indiv","mortgage"
"6243",6243,"indiv","rent"
"6244",6244,"indiv","rent"
"6245",6245,"indiv","own"
"6246",6246,"indiv","mortgage"
"6247",6247,"indiv","own"
"6248",6248,"indiv","own"
"6249",6249,"indiv","mortgage"
"6250",6250,"indiv","own"
"6251",6251,"indiv","own"
"6252",6252,"indiv","mortgage"
"6253",6253,"indiv","rent"
"6254",6254,"indiv","mortgage"
"6255",6255,"indiv","mortgage"
"6256",6256,"indiv","mortgage"
"6257",6257,"joint","rent"
"6258",6258,"indiv","own"
"6259",6259,"indiv","own"
"6260",6260,"indiv","rent"
"6261",6261,"indiv","rent"
"6262",6262,"indiv","mortgage"
"6263",6263,"indiv","mortgage"
"6264",6264,"indiv","rent"
"6265",6265,"indiv","mortgage"
"6266",6266,"indiv","own"
"6267",6267,"indiv","mortgage"
"6268",6268,"indiv","rent"
"6269",6269,"indiv","mortgage"
"6270",6270,"indiv","mortgage"
"6271",6271,"indiv","rent"
"6272",6272,"indiv","rent"
"6273",6273,"indiv","rent"
"6274",6274,"joint","mortgage"
"6275",6275,"indiv","mortgage"
"6276",6276,"indiv","own"
"6277",6277,"indiv","rent"
"6278",6278,"indiv","mortgage"
"6279",6279,"indiv","rent"
"6280",6280,"indiv","mortgage"
"6281",6281,"indiv","mortgage"
"6282",6282,"indiv","mortgage"
"6283",6283,"indiv","mortgage"
"6284",6284,"indiv","rent"
"6285",6285,"indiv","rent"
"6286",6286,"indiv","rent"
"6287",6287,"indiv","mortgage"
"6288",6288,"indiv","mortgage"
"6289",6289,"indiv","rent"
"6290",6290,"indiv","mortgage"
"6291",6291,"indiv","own"
"6292",6292,"indiv","rent"
"6293",6293,"indiv","rent"
"6294",6294,"joint","mortgage"
"6295",6295,"indiv","mortgage"
"6296",6296,"indiv","mortgage"
"6297",6297,"indiv","mortgage"
"6298",6298,"indiv","rent"
"6299",6299,"indiv","mortgage"
"6300",6300,"indiv","rent"
"6301",6301,"indiv","own"
"6302",6302,"indiv","mortgage"
"6303",6303,"indiv","mortgage"
"6304",6304,"indiv","rent"
"6305",6305,"indiv","rent"
"6306",6306,"indiv","mortgage"
"6307",6307,"indiv","rent"
"6308",6308,"indiv","own"
"6309",6309,"indiv","mortgage"
"6310",6310,"indiv","mortgage"
"6311",6311,"indiv","own"
"6312",6312,"indiv","mortgage"
"6313",6313,"indiv","rent"
"6314",6314,"indiv","rent"
"6315",6315,"indiv","rent"
"6316",6316,"indiv","rent"
"6317",6317,"joint","mortgage"
"6318",6318,"indiv","own"
"6319",6319,"indiv","rent"
"6320",6320,"joint","mortgage"
"6321",6321,"indiv","rent"
"6322",6322,"indiv","mortgage"
"6323",6323,"joint","rent"
"6324",6324,"indiv","mortgage"
"6325",6325,"indiv","mortgage"
"6326",6326,"indiv","mortgage"
"6327",6327,"indiv","mortgage"
"6328",6328,"indiv","rent"
"6329",6329,"indiv","own"
"6330",6330,"indiv","mortgage"
"6331",6331,"indiv","mortgage"
"6332",6332,"joint","rent"
"6333",6333,"indiv","mortgage"
"6334",6334,"indiv","mortgage"
"6335",6335,"indiv","mortgage"
"6336",6336,"indiv","rent"
"6337",6337,"joint","mortgage"
"6338",6338,"indiv","rent"
"6339",6339,"indiv","mortgage"
"6340",6340,"indiv","mortgage"
"6341",6341,"indiv","rent"
"6342",6342,"joint","own"
"6343",6343,"indiv","rent"
"6344",6344,"indiv","own"
"6345",6345,"joint","rent"
"6346",6346,"joint","mortgage"
"6347",6347,"indiv","mortgage"
"6348",6348,"indiv","mortgage"
"6349",6349,"indiv","rent"
"6350",6350,"indiv","rent"
"6351",6351,"indiv","mortgage"
"6352",6352,"indiv","rent"
"6353",6353,"joint","mortgage"
"6354",6354,"indiv","rent"
"6355",6355,"joint","rent"
"6356",6356,"indiv","rent"
"6357",6357,"indiv","rent"
"6358",6358,"indiv","rent"
"6359",6359,"indiv","mortgage"
"6360",6360,"indiv","mortgage"
"6361",6361,"indiv","mortgage"
"6362",6362,"joint","mortgage"
"6363",6363,"indiv","rent"
"6364",6364,"indiv","mortgage"
"6365",6365,"joint","mortgage"
"6366",6366,"indiv","mortgage"
"6367",6367,"indiv","own"
"6368",6368,"indiv","rent"
"6369",6369,"indiv","mortgage"
"6370",6370,"indiv","mortgage"
"6371",6371,"indiv","mortgage"
"6372",6372,"indiv","mortgage"
"6373",6373,"indiv","rent"
"6374",6374,"indiv","mortgage"
"6375",6375,"indiv","own"
"6376",6376,"joint","mortgage"
"6377",6377,"indiv","mortgage"
"6378",6378,"indiv","mortgage"
"6379",6379,"indiv","rent"
"6380",6380,"indiv","rent"
"6381",6381,"indiv","mortgage"
"6382",6382,"indiv","own"
"6383",6383,"joint","rent"
"6384",6384,"indiv","rent"
"6385",6385,"indiv","mortgage"
"6386",6386,"indiv","mortgage"
"6387",6387,"indiv","mortgage"
"6388",6388,"indiv","mortgage"
"6389",6389,"joint","mortgage"
"6390",6390,"joint","mortgage"
"6391",6391,"indiv","rent"
"6392",6392,"indiv","mortgage"
"6393",6393,"indiv","rent"
"6394",6394,"indiv","rent"
"6395",6395,"indiv","mortgage"
"6396",6396,"indiv","rent"
"6397",6397,"indiv","mortgage"
"6398",6398,"joint","mortgage"
"6399",6399,"indiv","rent"
"6400",6400,"indiv","own"
"6401",6401,"joint","mortgage"
"6402",6402,"joint","mortgage"
"6403",6403,"indiv","rent"
"6404",6404,"indiv","mortgage"
"6405",6405,"joint","mortgage"
"6406",6406,"indiv","mortgage"
"6407",6407,"indiv","mortgage"
"6408",6408,"indiv","rent"
"6409",6409,"indiv","own"
"6410",6410,"joint","rent"
"6411",6411,"indiv","own"
"6412",6412,"indiv","rent"
"6413",6413,"joint","rent"
"6414",6414,"indiv","mortgage"
"6415",6415,"indiv","rent"
"6416",6416,"indiv","own"
"6417",6417,"indiv","mortgage"
"6418",6418,"indiv","mortgage"
"6419",6419,"indiv","mortgage"
"6420",6420,"joint","mortgage"
"6421",6421,"indiv","mortgage"
"6422",6422,"joint","rent"
"6423",6423,"indiv","own"
"6424",6424,"indiv","mortgage"
"6425",6425,"indiv","rent"
"6426",6426,"indiv","mortgage"
"6427",6427,"indiv","mortgage"
"6428",6428,"indiv","rent"
"6429",6429,"indiv","rent"
"6430",6430,"indiv","rent"
"6431",6431,"indiv","rent"
"6432",6432,"indiv","rent"
"6433",6433,"indiv","rent"
"6434",6434,"indiv","mortgage"
"6435",6435,"indiv","rent"
"6436",6436,"indiv","rent"
"6437",6437,"indiv","mortgage"
"6438",6438,"indiv","mortgage"
"6439",6439,"joint","mortgage"
"6440",6440,"indiv","own"
"6441",6441,"indiv","rent"
"6442",6442,"indiv","own"
"6443",6443,"indiv","mortgage"
"6444",6444,"indiv","mortgage"
"6445",6445,"indiv","rent"
"6446",6446,"indiv","mortgage"
"6447",6447,"joint","mortgage"
"6448",6448,"indiv","mortgage"
"6449",6449,"indiv","mortgage"
"6450",6450,"indiv","own"
"6451",6451,"indiv","own"
"6452",6452,"indiv","mortgage"
"6453",6453,"indiv","mortgage"
"6454",6454,"indiv","rent"
"6455",6455,"joint","mortgage"
"6456",6456,"indiv","mortgage"
"6457",6457,"joint","own"
"6458",6458,"indiv","rent"
"6459",6459,"joint","mortgage"
"6460",6460,"indiv","mortgage"
"6461",6461,"indiv","rent"
"6462",6462,"indiv","own"
"6463",6463,"indiv","rent"
"6464",6464,"indiv","mortgage"
"6465",6465,"indiv","rent"
"6466",6466,"indiv","mortgage"
"6467",6467,"joint","mortgage"
"6468",6468,"indiv","mortgage"
"6469",6469,"indiv","mortgage"
"6470",6470,"indiv","rent"
"6471",6471,"indiv","rent"
"6472",6472,"indiv","mortgage"
"6473",6473,"indiv","mortgage"
"6474",6474,"indiv","mortgage"
"6475",6475,"indiv","rent"
"6476",6476,"indiv","mortgage"
"6477",6477,"indiv","rent"
"6478",6478,"indiv","rent"
"6479",6479,"joint","mortgage"
"6480",6480,"indiv","mortgage"
"6481",6481,"indiv","mortgage"
"6482",6482,"indiv","mortgage"
"6483",6483,"indiv","mortgage"
"6484",6484,"indiv","mortgage"
"6485",6485,"indiv","mortgage"
"6486",6486,"joint","mortgage"
"6487",6487,"indiv","rent"
"6488",6488,"indiv","rent"
"6489",6489,"joint","mortgage"
"6490",6490,"indiv","rent"
"6491",6491,"indiv","own"
"6492",6492,"indiv","rent"
"6493",6493,"joint","mortgage"
"6494",6494,"indiv","rent"
"6495",6495,"indiv","rent"
"6496",6496,"indiv","rent"
"6497",6497,"indiv","mortgage"
"6498",6498,"indiv","mortgage"
"6499",6499,"indiv","mortgage"
"6500",6500,"indiv","rent"
"6501",6501,"indiv","mortgage"
"6502",6502,"indiv","mortgage"
"6503",6503,"indiv","mortgage"
"6504",6504,"indiv","mortgage"
"6505",6505,"indiv","mortgage"
"6506",6506,"joint","own"
"6507",6507,"indiv","mortgage"
"6508",6508,"indiv","mortgage"
"6509",6509,"joint","own"
"6510",6510,"indiv","mortgage"
"6511",6511,"indiv","mortgage"
"6512",6512,"joint","mortgage"
"6513",6513,"indiv","rent"
"6514",6514,"indiv","own"
"6515",6515,"joint","mortgage"
"6516",6516,"indiv","rent"
"6517",6517,"joint","rent"
"6518",6518,"joint","mortgage"
"6519",6519,"indiv","mortgage"
"6520",6520,"indiv","rent"
"6521",6521,"indiv","rent"
"6522",6522,"indiv","mortgage"
"6523",6523,"indiv","mortgage"
"6524",6524,"indiv","mortgage"
"6525",6525,"indiv","rent"
"6526",6526,"indiv","own"
"6527",6527,"indiv","rent"
"6528",6528,"indiv","mortgage"
"6529",6529,"joint","mortgage"
"6530",6530,"indiv","rent"
"6531",6531,"indiv","own"
"6532",6532,"indiv","mortgage"
"6533",6533,"indiv","mortgage"
"6534",6534,"joint","mortgage"
"6535",6535,"indiv","mortgage"
"6536",6536,"indiv","mortgage"
"6537",6537,"indiv","own"
"6538",6538,"indiv","own"
"6539",6539,"indiv","rent"
"6540",6540,"indiv","mortgage"
"6541",6541,"indiv","rent"
"6542",6542,"indiv","rent"
"6543",6543,"indiv","rent"
"6544",6544,"indiv","mortgage"
"6545",6545,"indiv","own"
"6546",6546,"joint","mortgage"
"6547",6547,"indiv","rent"
"6548",6548,"joint","own"
"6549",6549,"indiv","rent"
"6550",6550,"indiv","rent"
"6551",6551,"indiv","rent"
"6552",6552,"joint","mortgage"
"6553",6553,"indiv","rent"
"6554",6554,"indiv","rent"
"6555",6555,"indiv","rent"
"6556",6556,"joint","rent"
"6557",6557,"indiv","mortgage"
"6558",6558,"indiv","rent"
"6559",6559,"indiv","mortgage"
"6560",6560,"indiv","mortgage"
"6561",6561,"indiv","mortgage"
"6562",6562,"indiv","rent"
"6563",6563,"indiv","mortgage"
"6564",6564,"indiv","rent"
"6565",6565,"joint","rent"
"6566",6566,"indiv","mortgage"
"6567",6567,"indiv","rent"
"6568",6568,"indiv","mortgage"
"6569",6569,"indiv","own"
"6570",6570,"joint","mortgage"
"6571",6571,"indiv","rent"
"6572",6572,"indiv","mortgage"
"6573",6573,"joint","rent"
"6574",6574,"indiv","rent"
"6575",6575,"indiv","mortgage"
"6576",6576,"indiv","rent"
"6577",6577,"indiv","rent"
"6578",6578,"indiv","mortgage"
"6579",6579,"indiv","own"
"6580",6580,"joint","own"
"6581",6581,"joint","rent"
"6582",6582,"indiv","rent"
"6583",6583,"indiv","own"
"6584",6584,"indiv","mortgage"
"6585",6585,"indiv","own"
"6586",6586,"joint","mortgage"
"6587",6587,"joint","mortgage"
"6588",6588,"indiv","mortgage"
"6589",6589,"joint","own"
"6590",6590,"joint","mortgage"
"6591",6591,"indiv","rent"
"6592",6592,"indiv","rent"
"6593",6593,"indiv","rent"
"6594",6594,"joint","rent"
"6595",6595,"indiv","rent"
"6596",6596,"indiv","mortgage"
"6597",6597,"indiv","mortgage"
"6598",6598,"joint","mortgage"
"6599",6599,"indiv","mortgage"
"6600",6600,"indiv","mortgage"
"6601",6601,"joint","own"
"6602",6602,"indiv","mortgage"
"6603",6603,"joint","mortgage"
"6604",6604,"indiv","rent"
"6605",6605,"indiv","mortgage"
"6606",6606,"indiv","rent"
"6607",6607,"joint","rent"
"6608",6608,"indiv","own"
"6609",6609,"indiv","mortgage"
"6610",6610,"joint","rent"
"6611",6611,"joint","mortgage"
"6612",6612,"joint","mortgage"
"6613",6613,"indiv","rent"
"6614",6614,"joint","mortgage"
"6615",6615,"indiv","rent"
"6616",6616,"indiv","rent"
"6617",6617,"indiv","rent"
"6618",6618,"indiv","mortgage"
"6619",6619,"indiv","mortgage"
"6620",6620,"indiv","mortgage"
"6621",6621,"indiv","rent"
"6622",6622,"indiv","rent"
"6623",6623,"indiv","mortgage"
"6624",6624,"indiv","mortgage"
"6625",6625,"indiv","mortgage"
"6626",6626,"indiv","own"
"6627",6627,"indiv","rent"
"6628",6628,"indiv","mortgage"
"6629",6629,"indiv","rent"
"6630",6630,"joint","mortgage"
"6631",6631,"joint","mortgage"
"6632",6632,"indiv","mortgage"
"6633",6633,"indiv","rent"
"6634",6634,"joint","mortgage"
"6635",6635,"indiv","mortgage"
"6636",6636,"indiv","rent"
"6637",6637,"indiv","mortgage"
"6638",6638,"indiv","mortgage"
"6639",6639,"indiv","mortgage"
"6640",6640,"joint","own"
"6641",6641,"indiv","rent"
"6642",6642,"joint","mortgage"
"6643",6643,"indiv","mortgage"
"6644",6644,"indiv","rent"
"6645",6645,"indiv","own"
"6646",6646,"indiv","rent"
"6647",6647,"indiv","mortgage"
"6648",6648,"indiv","rent"
"6649",6649,"indiv","rent"
"6650",6650,"indiv","rent"
"6651",6651,"indiv","mortgage"
"6652",6652,"indiv","mortgage"
"6653",6653,"indiv","own"
"6654",6654,"indiv","mortgage"
"6655",6655,"indiv","own"
"6656",6656,"indiv","own"
"6657",6657,"indiv","rent"
"6658",6658,"indiv","own"
"6659",6659,"indiv","rent"
"6660",6660,"indiv","own"
"6661",6661,"joint","own"
"6662",6662,"joint","mortgage"
"6663",6663,"indiv","rent"
"6664",6664,"indiv","mortgage"
"6665",6665,"joint","mortgage"
"6666",6666,"indiv","rent"
"6667",6667,"indiv","own"
"6668",6668,"indiv","rent"
"6669",6669,"indiv","rent"
"6670",6670,"indiv","rent"
"6671",6671,"indiv","rent"
"6672",6672,"joint","mortgage"
"6673",6673,"indiv","rent"
"6674",6674,"indiv","mortgage"
"6675",6675,"joint","rent"
"6676",6676,"indiv","own"
"6677",6677,"indiv","mortgage"
"6678",6678,"indiv","rent"
"6679",6679,"indiv","mortgage"
"6680",6680,"indiv","rent"
"6681",6681,"indiv","rent"
"6682",6682,"indiv","mortgage"
"6683",6683,"indiv","mortgage"
"6684",6684,"joint","mortgage"
"6685",6685,"indiv","own"
"6686",6686,"indiv","rent"
"6687",6687,"indiv","rent"
"6688",6688,"joint","mortgage"
"6689",6689,"indiv","rent"
"6690",6690,"joint","mortgage"
"6691",6691,"indiv","own"
"6692",6692,"indiv","rent"
"6693",6693,"indiv","mortgage"
"6694",6694,"indiv","mortgage"
"6695",6695,"indiv","mortgage"
"6696",6696,"indiv","rent"
"6697",6697,"indiv","mortgage"
"6698",6698,"indiv","mortgage"
"6699",6699,"indiv","rent"
"6700",6700,"indiv","mortgage"
"6701",6701,"indiv","rent"
"6702",6702,"indiv","rent"
