"Applicant" "Homeownership"
"6207" "indiv" "mortgage"
"6208" "indiv" "own"
"6209" "indiv" "rent"
"6210" "indiv" "mortgage"
"6211" "indiv" "mortgage"
"6212" "indiv" "own"
"6213" "joint" "mortgage"
"6214" "joint" "mortgage"
"6215" "indiv" "rent"
"6216" "indiv" "mortgage"
"6217" "indiv" "own"
"6218" "indiv" "mortgage"
"6219" "joint" "mortgage"
"6220" "indiv" "rent"
"6221" "indiv" "mortgage"
"6222" "joint" "rent"
"6223" "indiv" "mortgage"
"6224" "joint" "mortgage"
"6225" "indiv" "mortgage"
"6226" "indiv" "rent"
"6227" "joint" "mortgage"
"6228" "indiv" "rent"
"6229" "indiv" "mortgage"
"6230" "indiv" "rent"
"6231" "indiv" "rent"
"6232" "indiv" "rent"
"6233" "indiv" "mortgage"
"6234" "indiv" "rent"
"6235" "indiv" "rent"
"6236" "indiv" "own"
"6237" "indiv" "mortgage"
"6238" "indiv" "mortgage"
"6239" "indiv" "mortgage"
"6240" "joint" "mortgage"
"6241" "joint" "mortgage"
"6242" "indiv" "mortgage"
"6243" "indiv" "rent"
"6244" "indiv" "rent"
"6245" "indiv" "own"
"6246" "indiv" "mortgage"
"6247" "indiv" "own"
"6248" "indiv" "own"
"6249" "indiv" "mortgage"
"6250" "indiv" "own"
"6251" "indiv" "own"
"6252" "indiv" "mortgage"
"6253" "indiv" "rent"
"6254" "indiv" "mortgage"
"6255" "indiv" "mortgage"
"6256" "indiv" "mortgage"
"6257" "joint" "rent"
"6258" "indiv" "own"
"6259" "indiv" "own"
"6260" "indiv" "rent"
"6261" "indiv" "rent"
"6262" "indiv" "mortgage"
"6263" "indiv" "mortgage"
"6264" "indiv" "rent"
"6265" "indiv" "mortgage"
"6266" "indiv" "own"
"6267" "indiv" "mortgage"
"6268" "indiv" "rent"
"6269" "indiv" "mortgage"
"6270" "indiv" "mortgage"
"6271" "indiv" "rent"
"6272" "indiv" "rent"
"6273" "indiv" "rent"
"6274" "joint" "mortgage"
"6275" "indiv" "mortgage"
"6276" "indiv" "own"
"6277" "indiv" "rent"
"6278" "indiv" "mortgage"
"6279" "indiv" "rent"
"6280" "indiv" "mortgage"
"6281" "indiv" "mortgage"
"6282" "indiv" "mortgage"
"6283" "indiv" "mortgage"
"6284" "indiv" "rent"
"6285" "indiv" "rent"
"6286" "indiv" "rent"
"6287" "indiv" "mortgage"
"6288" "indiv" "mortgage"
"6289" "indiv" "rent"
"6290" "indiv" "mortgage"
"6291" "indiv" "own"
"6292" "indiv" "rent"
"6293" "indiv" "rent"
"6294" "joint" "mortgage"
"6295" "indiv" "mortgage"
"6296" "indiv" "mortgage"
"6297" "indiv" "mortgage"
"6298" "indiv" "rent"
"6299" "indiv" "mortgage"
"6300" "indiv" "rent"
"6301" "indiv" "own"
"6302" "indiv" "mortgage"
"6303" "indiv" "mortgage"
"6304" "indiv" "rent"
"6305" "indiv" "rent"
"6306" "indiv" "mortgage"
"6307" "indiv" "rent"
"6308" "indiv" "own"
"6309" "indiv" "mortgage"
"6310" "indiv" "mortgage"
"6311" "indiv" "own"
"6312" "indiv" "mortgage"
"6313" "indiv" "rent"
"6314" "indiv" "rent"
"6315" "indiv" "rent"
"6316" "indiv" "rent"
"6317" "joint" "mortgage"
"6318" "indiv" "own"
"6319" "indiv" "rent"
"6320" "joint" "mortgage"
"6321" "indiv" "rent"
"6322" "indiv" "mortgage"
"6323" "joint" "rent"
"6324" "indiv" "mortgage"
"6325" "indiv" "mortgage"
"6326" "indiv" "mortgage"
"6327" "indiv" "mortgage"
"6328" "indiv" "rent"
"6329" "indiv" "own"
"6330" "indiv" "mortgage"
"6331" "indiv" "mortgage"
"6332" "joint" "rent"
"6333" "indiv" "mortgage"
"6334" "indiv" "mortgage"
"6335" "indiv" "mortgage"
"6336" "indiv" "rent"
"6337" "joint" "mortgage"
"6338" "indiv" "rent"
"6339" "indiv" "mortgage"
"6340" "indiv" "mortgage"
"6341" "indiv" "rent"
"6342" "joint" "own"
"6343" "indiv" "rent"
"6344" "indiv" "own"
"6345" "joint" "rent"
"6346" "joint" "mortgage"
"6347" "indiv" "mortgage"
"6348" "indiv" "mortgage"
"6349" "indiv" "rent"
"6350" "indiv" "rent"
"6351" "indiv" "mortgage"
"6352" "indiv" "rent"
"6353" "joint" "mortgage"
"6354" "indiv" "rent"
"6355" "joint" "rent"
"6356" "indiv" "rent"
"6357" "indiv" "rent"
"6358" "indiv" "rent"
"6359" "indiv" "mortgage"
"6360" "indiv" "mortgage"
"6361" "indiv" "mortgage"
"6362" "joint" "mortgage"
"6363" "indiv" "rent"
"6364" "indiv" "mortgage"
"6365" "joint" "mortgage"
"6366" "indiv" "mortgage"
"6367" "indiv" "own"
"6368" "indiv" "rent"
"6369" "indiv" "mortgage"
"6370" "indiv" "mortgage"
"6371" "indiv" "mortgage"
"6372" "indiv" "mortgage"
"6373" "indiv" "rent"
"6374" "indiv" "mortgage"
"6375" "indiv" "own"
"6376" "joint" "mortgage"
"6377" "indiv" "mortgage"
"6378" "indiv" "mortgage"
"6379" "indiv" "rent"
"6380" "indiv" "rent"
"6381" "indiv" "mortgage"
"6382" "indiv" "own"
"6383" "joint" "rent"
"6384" "indiv" "rent"
"6385" "indiv" "mortgage"
"6386" "indiv" "mortgage"
"6387" "indiv" "mortgage"
"6388" "indiv" "mortgage"
"6389" "joint" "mortgage"
"6390" "joint" "mortgage"
"6391" "indiv" "rent"
"6392" "indiv" "mortgage"
"6393" "indiv" "rent"
"6394" "indiv" "rent"
"6395" "indiv" "mortgage"
"6396" "indiv" "rent"
"6397" "indiv" "mortgage"
"6398" "joint" "mortgage"
"6399" "indiv" "rent"
"6400" "indiv" "own"
"6401" "joint" "mortgage"
"6402" "joint" "mortgage"
"6403" "indiv" "rent"
"6404" "indiv" "mortgage"
"6405" "joint" "mortgage"
"6406" "indiv" "mortgage"
"6407" "indiv" "mortgage"
"6408" "indiv" "rent"
"6409" "indiv" "own"
"6410" "joint" "rent"
"6411" "indiv" "own"
"6412" "indiv" "rent"
"6413" "joint" "rent"
"6414" "indiv" "mortgage"
"6415" "indiv" "rent"
"6416" "indiv" "own"
"6417" "indiv" "mortgage"
"6418" "indiv" "mortgage"
"6419" "indiv" "mortgage"
"6420" "joint" "mortgage"
"6421" "indiv" "mortgage"
"6422" "joint" "rent"
"6423" "indiv" "own"
"6424" "indiv" "mortgage"
"6425" "indiv" "rent"
"6426" "indiv" "mortgage"
"6427" "indiv" "mortgage"
"6428" "indiv" "rent"
"6429" "indiv" "rent"
"6430" "indiv" "rent"
"6431" "indiv" "rent"
"6432" "indiv" "rent"
"6433" "indiv" "rent"
"6434" "indiv" "mortgage"
"6435" "indiv" "rent"
"6436" "indiv" "rent"
"6437" "indiv" "mortgage"
"6438" "indiv" "mortgage"
"6439" "joint" "mortgage"
"6440" "indiv" "own"
"6441" "indiv" "rent"
"6442" "indiv" "own"
"6443" "indiv" "mortgage"
"6444" "indiv" "mortgage"
"6445" "indiv" "rent"
"6446" "indiv" "mortgage"
"6447" "joint" "mortgage"
"6448" "indiv" "mortgage"
"6449" "indiv" "mortgage"
"6450" "indiv" "own"
"6451" "indiv" "own"
"6452" "indiv" "mortgage"
"6453" "indiv" "mortgage"
"6454" "indiv" "rent"
"6455" "joint" "mortgage"
"6456" "indiv" "mortgage"
"6457" "joint" "own"
"6458" "indiv" "rent"
"6459" "joint" "mortgage"
"6460" "indiv" "mortgage"
"6461" "indiv" "rent"
"6462" "indiv" "own"
"6463" "indiv" "rent"
"6464" "indiv" "mortgage"
"6465" "indiv" "rent"
"6466" "indiv" "mortgage"
"6467" "joint" "mortgage"
"6468" "indiv" "mortgage"
"6469" "indiv" "mortgage"
"6470" "indiv" "rent"
"6471" "indiv" "rent"
"6472" "indiv" "mortgage"
"6473" "indiv" "mortgage"
"6474" "indiv" "mortgage"
"6475" "indiv" "rent"
"6476" "indiv" "mortgage"
"6477" "indiv" "rent"
"6478" "indiv" "rent"
"6479" "joint" "mortgage"
"6480" "indiv" "mortgage"
"6481" "indiv" "mortgage"
"6482" "indiv" "mortgage"
"6483" "indiv" "mortgage"
"6484" "indiv" "mortgage"
"6485" "indiv" "mortgage"
"6486" "joint" "mortgage"
"6487" "indiv" "rent"
"6488" "indiv" "rent"
"6489" "joint" "mortgage"
"6490" "indiv" "rent"
"6491" "indiv" "own"
"6492" "indiv" "rent"
"6493" "joint" "mortgage"
"6494" "indiv" "rent"
"6495" "indiv" "rent"
"6496" "indiv" "rent"
"6497" "indiv" "mortgage"
"6498" "indiv" "mortgage"
"6499" "indiv" "mortgage"
"6500" "indiv" "rent"
"6501" "indiv" "mortgage"
"6502" "indiv" "mortgage"
"6503" "indiv" "mortgage"
"6504" "indiv" "mortgage"
"6505" "indiv" "mortgage"
"6506" "joint" "own"
"6507" "indiv" "mortgage"
"6508" "indiv" "mortgage"
"6509" "joint" "own"
"6510" "indiv" "mortgage"
"6511" "indiv" "mortgage"
"6512" "joint" "mortgage"
"6513" "indiv" "rent"
"6514" "indiv" "own"
"6515" "joint" "mortgage"
"6516" "indiv" "rent"
"6517" "joint" "rent"
"6518" "joint" "mortgage"
"6519" "indiv" "mortgage"
"6520" "indiv" "rent"
"6521" "indiv" "rent"
"6522" "indiv" "mortgage"
"6523" "indiv" "mortgage"
"6524" "indiv" "mortgage"
"6525" "indiv" "rent"
"6526" "indiv" "own"
"6527" "indiv" "rent"
"6528" "indiv" "mortgage"
"6529" "joint" "mortgage"
"6530" "indiv" "rent"
"6531" "indiv" "own"
"6532" "indiv" "mortgage"
"6533" "indiv" "mortgage"
"6534" "joint" "mortgage"
"6535" "indiv" "mortgage"
"6536" "indiv" "mortgage"
"6537" "indiv" "own"
"6538" "indiv" "own"
"6539" "indiv" "rent"
"6540" "indiv" "mortgage"
"6541" "indiv" "rent"
"6542" "indiv" "rent"
"6543" "indiv" "rent"
"6544" "indiv" "mortgage"
"6545" "indiv" "own"
"6546" "joint" "mortgage"
"6547" "indiv" "rent"
"6548" "joint" "own"
"6549" "indiv" "rent"
"6550" "indiv" "rent"
"6551" "indiv" "rent"
"6552" "joint" "mortgage"
"6553" "indiv" "rent"
"6554" "indiv" "rent"
"6555" "indiv" "rent"
"6556" "joint" "rent"
"6557" "indiv" "mortgage"
"6558" "indiv" "rent"
"6559" "indiv" "mortgage"
"6560" "indiv" "mortgage"
"6561" "indiv" "mortgage"
"6562" "indiv" "rent"
"6563" "indiv" "mortgage"
"6564" "indiv" "rent"
"6565" "joint" "rent"
"6566" "indiv" "mortgage"
"6567" "indiv" "rent"
"6568" "indiv" "mortgage"
"6569" "indiv" "own"
"6570" "joint" "mortgage"
"6571" "indiv" "rent"
"6572" "indiv" "mortgage"
"6573" "joint" "rent"
"6574" "indiv" "rent"
"6575" "indiv" "mortgage"
"6576" "indiv" "rent"
"6577" "indiv" "rent"
"6578" "indiv" "mortgage"
"6579" "indiv" "own"
"6580" "joint" "own"
"6581" "joint" "rent"
"6582" "indiv" "rent"
"6583" "indiv" "own"
"6584" "indiv" "mortgage"
"6585" "indiv" "own"
"6586" "joint" "mortgage"
"6587" "joint" "mortgage"
"6588" "indiv" "mortgage"
"6589" "joint" "own"
"6590" "joint" "mortgage"
"6591" "indiv" "rent"
"6592" "indiv" "rent"
"6593" "indiv" "rent"
"6594" "joint" "rent"
"6595" "indiv" "rent"
"6596" "indiv" "mortgage"
"6597" "indiv" "mortgage"
"6598" "joint" "mortgage"
"6599" "indiv" "mortgage"
"6600" "indiv" "mortgage"
"6601" "joint" "own"
"6602" "indiv" "mortgage"
"6603" "joint" "mortgage"
"6604" "indiv" "rent"
"6605" "indiv" "mortgage"
"6606" "indiv" "rent"
"6607" "joint" "rent"
"6608" "indiv" "own"
"6609" "indiv" "mortgage"
"6610" "joint" "rent"
"6611" "joint" "mortgage"
"6612" "joint" "mortgage"
"6613" "indiv" "rent"
"6614" "joint" "mortgage"
"6615" "indiv" "rent"
"6616" "indiv" "rent"
"6617" "indiv" "rent"
"6618" "indiv" "mortgage"
"6619" "indiv" "mortgage"
"6620" "indiv" "mortgage"
"6621" "indiv" "rent"
"6622" "indiv" "rent"
"6623" "indiv" "mortgage"
"6624" "indiv" "mortgage"
"6625" "indiv" "mortgage"
"6626" "indiv" "own"
"6627" "indiv" "rent"
"6628" "indiv" "mortgage"
"6629" "indiv" "rent"
"6630" "joint" "mortgage"
"6631" "joint" "mortgage"
"6632" "indiv" "mortgage"
"6633" "indiv" "rent"
"6634" "joint" "mortgage"
"6635" "indiv" "mortgage"
"6636" "indiv" "rent"
"6637" "indiv" "mortgage"
"6638" "indiv" "mortgage"
"6639" "indiv" "mortgage"
"6640" "joint" "own"
"6641" "indiv" "rent"
"6642" "joint" "mortgage"
"6643" "indiv" "mortgage"
"6644" "indiv" "rent"
"6645" "indiv" "own"
"6646" "indiv" "rent"
"6647" "indiv" "mortgage"
"6648" "indiv" "rent"
"6649" "indiv" "rent"
"6650" "indiv" "rent"
"6651" "indiv" "mortgage"
"6652" "indiv" "mortgage"
"6653" "indiv" "own"
"6654" "indiv" "mortgage"
"6655" "indiv" "own"
"6656" "indiv" "own"
"6657" "indiv" "rent"
"6658" "indiv" "own"
"6659" "indiv" "rent"
"6660" "indiv" "own"
"6661" "joint" "own"
"6662" "joint" "mortgage"
"6663" "indiv" "rent"
"6664" "indiv" "mortgage"
"6665" "joint" "mortgage"
"6666" "indiv" "rent"
"6667" "indiv" "own"
"6668" "indiv" "rent"
"6669" "indiv" "rent"
"6670" "indiv" "rent"
"6671" "indiv" "rent"
"6672" "joint" "mortgage"
"6673" "indiv" "rent"
"6674" "indiv" "mortgage"
"6675" "joint" "rent"
"6676" "indiv" "own"
"6677" "indiv" "mortgage"
"6678" "indiv" "rent"
"6679" "indiv" "mortgage"
"6680" "indiv" "rent"
"6681" "indiv" "rent"
"6682" "indiv" "mortgage"
"6683" "indiv" "mortgage"
"6684" "joint" "mortgage"
"6685" "indiv" "own"
"6686" "indiv" "rent"
"6687" "indiv" "rent"
"6688" "joint" "mortgage"
"6689" "indiv" "rent"
"6690" "joint" "mortgage"
"6691" "indiv" "own"
"6692" "indiv" "rent"
"6693" "indiv" "mortgage"
"6694" "indiv" "mortgage"
"6695" "indiv" "mortgage"
"6696" "indiv" "rent"
"6697" "indiv" "mortgage"
"6698" "indiv" "mortgage"
"6699" "indiv" "rent"
"6700" "indiv" "mortgage"
"6701" "indiv" "rent"
"6702" "indiv" "rent"
"6703" "joint" "rent"
"6704" "joint" "mortgage"
"6705" "joint" "rent"
"6706" "joint" "mortgage"
"6707" "indiv" "rent"
"6708" "indiv" "rent"
"6709" "indiv" "mortgage"
"6710" "indiv" "rent"
"6711" "indiv" "rent"
"6712" "indiv" "mortgage"
"6713" "indiv" "mortgage"
"6714" "indiv" "mortgage"
"6715" "indiv" "mortgage"
"6716" "indiv" "mortgage"
"6717" "indiv" "own"
"6718" "indiv" "rent"
"6719" "indiv" "rent"
"6720" "indiv" "own"
"6721" "joint" "mortgage"
"6722" "indiv" "mortgage"
"6723" "indiv" "rent"
"6724" "indiv" "mortgage"
"6725" "joint" "mortgage"
"6726" "joint" "rent"
"6727" "indiv" "mortgage"
"6728" "indiv" "own"
"6729" "indiv" "mortgage"
"6730" "indiv" "rent"
"6731" "indiv" "mortgage"
"6732" "indiv" "mortgage"
"6733" "indiv" "rent"
"6734" "indiv" "rent"
"6735" "indiv" "rent"
"6736" "joint" "rent"
"6737" "indiv" "mortgage"
"6738" "indiv" "own"
"6739" "indiv" "mortgage"
"6740" "indiv" "mortgage"
"6741" "indiv" "mortgage"
"6742" "indiv" "rent"
"6743" "indiv" "rent"
"6744" "joint" "mortgage"
"6745" "indiv" "rent"
"6746" "indiv" "mortgage"
"6747" "indiv" "rent"
"6748" "indiv" "mortgage"
"6749" "indiv" "own"
"6750" "indiv" "rent"
"6751" "indiv" "rent"
"6752" "indiv" "mortgage"
"6753" "indiv" "rent"
"6754" "indiv" "mortgage"
"6755" "indiv" "rent"
"6756" "joint" "rent"
"6757" "indiv" "mortgage"
"6758" "joint" "mortgage"
"6759" "indiv" "rent"
"6760" "indiv" "rent"
"6761" "indiv" "rent"
"6762" "indiv" "mortgage"
"6763" "indiv" "mortgage"
"6764" "indiv" "mortgage"
"6765" "indiv" "rent"
"6766" "indiv" "rent"
"6767" "indiv" "mortgage"
"6768" "indiv" "rent"
"6769" "indiv" "rent"
"6770" "indiv" "rent"
"6771" "indiv" "rent"
"6772" "indiv" "mortgage"
"6773" "indiv" "mortgage"
"6774" "indiv" "rent"
"6775" "indiv" "mortgage"
"6776" "indiv" "own"
"6777" "indiv" "own"
"6778" "indiv" "mortgage"
"6779" "indiv" "mortgage"
"6780" "indiv" "rent"
"6781" "indiv" "mortgage"
"6782" "indiv" "rent"
"6783" "indiv" "rent"
"6784" "indiv" "mortgage"
"6785" "joint" "mortgage"
"6786" "indiv" "own"
"6787" "indiv" "own"
"6788" "indiv" "rent"
"6789" "indiv" "mortgage"
"6790" "indiv" "rent"
"6791" "indiv" "mortgage"
"6792" "indiv" "rent"
"6793" "joint" "rent"
"6794" "joint" "mortgage"
"6795" "indiv" "rent"
"6796" "indiv" "mortgage"
"6797" "indiv" "own"
"6798" "indiv" "rent"
"6799" "indiv" "mortgage"
"6800" "indiv" "mortgage"
"6801" "indiv" "mortgage"
"6802" "indiv" "rent"
"6803" "indiv" "rent"
"6804" "indiv" "mortgage"
"6805" "joint" "own"
"6806" "indiv" "mortgage"
"6807" "indiv" "rent"
"6808" "indiv" "rent"
"6809" "indiv" "mortgage"
"6810" "indiv" "mortgage"
"6811" "indiv" "rent"
"6812" "indiv" "rent"
"6813" "indiv" "rent"
"6814" "indiv" "mortgage"
"6815" "indiv" "rent"
"6816" "joint" "mortgage"
"6817" "joint" "mortgage"
"6818" "indiv" "rent"
"6819" "joint" "mortgage"
"6820" "indiv" "rent"
"6821" "indiv" "mortgage"
"6822" "indiv" "mortgage"
"6823" "joint" "mortgage"
"6824" "indiv" "rent"
"6825" "indiv" "mortgage"
"6826" "indiv" "rent"
"6827" "joint" "mortgage"
"6828" "indiv" "mortgage"
"6829" "joint" "mortgage"
"6830" "indiv" "mortgage"
"6831" "joint" "mortgage"
"6832" "indiv" "mortgage"
"6833" "indiv" "mortgage"
"6834" "indiv" "rent"
"6835" "indiv" "rent"
"6836" "indiv" "rent"
"6837" "indiv" "mortgage"
"6838" "joint" "mortgage"
"6839" "indiv" "rent"
"6840" "indiv" "mortgage"
"6841" "joint" "mortgage"
"6842" "indiv" "rent"
"6843" "joint" "mortgage"
"6844" "indiv" "rent"
"6845" "indiv" "mortgage"
"6846" "indiv" "mortgage"
"6847" "indiv" "mortgage"
"6848" "indiv" "mortgage"
"6849" "joint" "rent"
"6850" "indiv" "rent"
"6851" "indiv" "rent"
"6852" "indiv" "rent"
"6853" "indiv" "rent"
"6854" "joint" "mortgage"
"6855" "indiv" "rent"
"6856" "indiv" "own"
"6857" "joint" "mortgage"
"6858" "indiv" "mortgage"
"6859" "indiv" "rent"
"6860" "indiv" "mortgage"
"6861" "indiv" "mortgage"
"6862" "indiv" "own"
"6863" "indiv" "own"
"6864" "indiv" "mortgage"
"6865" "indiv" "rent"
"6866" "indiv" "rent"
"6867" "indiv" "rent"
"6868" "indiv" "mortgage"
"6869" "indiv" "rent"
"6870" "joint" "mortgage"
"6871" "indiv" "mortgage"
"6872" "indiv" "own"
"6873" "joint" "mortgage"
"6874" "indiv" "mortgage"
"6875" "joint" "rent"
"6876" "indiv" "rent"
"6877" "indiv" "mortgage"
"6878" "indiv" "own"
"6879" "indiv" "own"
"6880" "indiv" "mortgage"
"6881" "indiv" "mortgage"
"6882" "joint" "rent"
"6883" "indiv" "rent"
"6884" "indiv" "mortgage"
"6885" "indiv" "mortgage"
"6886" "indiv" "rent"
"6887" "indiv" "mortgage"
"6888" "indiv" "rent"
"6889" "indiv" "rent"
"6890" "joint" "mortgage"
"6891" "joint" "mortgage"
"6892" "indiv" "mortgage"
"6893" "joint" "own"
"6894" "indiv" "rent"
"6895" "indiv" "mortgage"
"6896" "indiv" "rent"
"6897" "indiv" "rent"
"6898" "indiv" "mortgage"
"6899" "indiv" "mortgage"
"6900" "indiv" "mortgage"
"6901" "indiv" "rent"
"6902" "indiv" "rent"
"6903" "indiv" "mortgage"
"6904" "indiv" "mortgage"
"6905" "indiv" "mortgage"
"6906" "indiv" "own"
"6907" "joint" "mortgage"
"6908" "indiv" "mortgage"
"6909" "indiv" "rent"
"6910" "joint" "mortgage"
"6911" "indiv" "mortgage"
"6912" "indiv" "mortgage"
"6913" "indiv" "own"
"6914" "indiv" "rent"
"6915" "indiv" "rent"
"6916" "indiv" "own"
"6917" "joint" "mortgage"
"6918" "indiv" "rent"
"6919" "indiv" "mortgage"
"6920" "indiv" "mortgage"
"6921" "indiv" "mortgage"
"6922" "joint" "mortgage"
"6923" "indiv" "rent"
"6924" "indiv" "mortgage"
"6925" "joint" "own"
"6926" "indiv" "rent"
"6927" "indiv" "own"
"6928" "indiv" "mortgage"
"6929" "indiv" "rent"
"6930" "indiv" "mortgage"
"6931" "indiv" "rent"
"6932" "indiv" "rent"
"6933" "joint" "mortgage"
"6934" "indiv" "rent"
"6935" "indiv" "mortgage"
"6936" "indiv" "own"
"6937" "indiv" "rent"
"6938" "indiv" "rent"
"6939" "indiv" "mortgage"
"6940" "indiv" "rent"
"6941" "indiv" "rent"
"6942" "indiv" "mortgage"
"6943" "indiv" "mortgage"
"6944" "joint" "mortgage"
"6945" "indiv" "rent"
"6946" "indiv" "mortgage"
"6947" "indiv" "rent"
"6948" "indiv" "rent"
"6949" "indiv" "mortgage"
"6950" "indiv" "own"
"6951" "indiv" "mortgage"
"6952" "indiv" "rent"
"6953" "indiv" "mortgage"
"6954" "indiv" "own"
"6955" "indiv" "own"
"6956" "joint" "mortgage"
"6957" "indiv" "mortgage"
"6958" "indiv" "mortgage"
"6959" "indiv" "mortgage"
"6960" "joint" "mortgage"
"6961" "indiv" "rent"
"6962" "joint" "mortgage"
"6963" "indiv" "rent"
"6964" "indiv" "rent"
"6965" "indiv" "rent"
"6966" "indiv" "mortgage"
"6967" "indiv" "mortgage"
"6968" "indiv" "rent"
"6969" "indiv" "rent"
"6970" "indiv" "mortgage"
"6971" "indiv" "rent"
"6972" "joint" "mortgage"
"6973" "joint" "rent"
"6974" "indiv" "mortgage"
"6975" "indiv" "rent"
"6976" "indiv" "mortgage"
"6977" "indiv" "rent"
"6978" "indiv" "mortgage"
"6979" "indiv" "mortgage"
"6980" "indiv" "rent"
"6981" "indiv" "mortgage"
"6982" "joint" "mortgage"
"6983" "indiv" "own"
"6984" "indiv" "mortgage"
"6985" "indiv" "mortgage"
"6986" "joint" "mortgage"
"6987" "indiv" "mortgage"
"6988" "indiv" "rent"
"6989" "indiv" "rent"
"6990" "indiv" "mortgage"
"6991" "indiv" "mortgage"
"6992" "joint" "mortgage"
"6993" "indiv" "mortgage"
"6994" "indiv" "rent"
"6995" "indiv" "rent"
"6996" "indiv" "mortgage"
"6997" "indiv" "mortgage"
"6998" "joint" "mortgage"
"6999" "indiv" "own"
"7000" "indiv" "rent"
"7001" "indiv" "mortgage"
"7002" "indiv" "rent"
"7003" "indiv" "own"
"7004" "indiv" "mortgage"
"7005" "joint" "mortgage"
"7006" "indiv" "rent"
"7007" "indiv" "mortgage"
"7008" "joint" "mortgage"
"7009" "indiv" "mortgage"
"7010" "indiv" "own"
"7011" "indiv" "mortgage"
"7012" "indiv" "mortgage"
"7013" "indiv" "rent"
"7014" "indiv" "mortgage"
"7015" "indiv" "rent"
"7016" "indiv" "mortgage"
"7017" "indiv" "rent"
"7018" "indiv" "rent"
"7019" "indiv" "mortgage"
"7020" "indiv" "own"
"7021" "indiv" "rent"
"7022" "indiv" "mortgage"
"7023" "indiv" "rent"
"7024" "indiv" "rent"
"7025" "indiv" "mortgage"
"7026" "indiv" "mortgage"
"7027" "indiv" "rent"
"7028" "indiv" "rent"
"7029" "indiv" "mortgage"
"7030" "indiv" "rent"
"7031" "indiv" "rent"
"7032" "indiv" "rent"
"7033" "indiv" "rent"
"7034" "indiv" "mortgage"
"7035" "joint" "own"
"7036" "joint" "rent"
"7037" "indiv" "mortgage"
"7038" "indiv" "mortgage"
"7039" "indiv" "own"
"7040" "indiv" "rent"
"7041" "indiv" "own"
"7042" "indiv" "mortgage"
"7043" "indiv" "rent"
"7044" "indiv" "own"
"7045" "indiv" "own"
"7046" "joint" "rent"
"7047" "indiv" "rent"
"7048" "indiv" "mortgage"
"7049" "indiv" "rent"
"7050" "indiv" "rent"
"7051" "indiv" "mortgage"
"7052" "indiv" "mortgage"
"7053" "indiv" "rent"
"7054" "indiv" "rent"
"7055" "indiv" "rent"
"7056" "indiv" "rent"
"7057" "indiv" "mortgage"
"7058" "indiv" "rent"
"7059" "indiv" "mortgage"
"7060" "indiv" "mortgage"
"7061" "indiv" "mortgage"
"7062" "indiv" "own"
"7063" "indiv" "mortgage"
"7064" "indiv" "rent"
"7065" "joint" "rent"
"7066" "indiv" "rent"
"7067" "indiv" "mortgage"
"7068" "indiv" "rent"
"7069" "indiv" "own"
"7070" "indiv" "rent"
"7071" "indiv" "mortgage"
"7072" "joint" "mortgage"
"7073" "indiv" "own"
"7074" "indiv" "rent"
"7075" "indiv" "rent"
"7076" "indiv" "rent"
"7077" "indiv" "mortgage"
"7078" "indiv" "own"
"7079" "indiv" "rent"
"7080" "indiv" "mortgage"
"7081" "indiv" "mortgage"
"7082" "indiv" "mortgage"
"7083" "indiv" "mortgage"
"7084" "indiv" "mortgage"
"7085" "joint" "rent"
"7086" "indiv" "rent"
"7087" "joint" "rent"
"7088" "indiv" "own"
"7089" "indiv" "rent"
"7090" "indiv" "mortgage"
"7091" "indiv" "mortgage"
"7092" "joint" "mortgage"
"7093" "indiv" "mortgage"
"7094" "indiv" "mortgage"
"7095" "indiv" "mortgage"
"7096" "joint" "rent"
"7097" "indiv" "rent"
"7098" "indiv" "rent"
"7099" "indiv" "mortgage"
"7100" "joint" "mortgage"
"7101" "indiv" "mortgage"
"7102" "indiv" "mortgage"
"7103" "indiv" "mortgage"
"7104" "indiv" "mortgage"
"7105" "indiv" "mortgage"
"7106" "indiv" "mortgage"
"7107" "indiv" "mortgage"
"7108" "indiv" "mortgage"
"7109" "indiv" "rent"
"7110" "joint" "mortgage"
"7111" "indiv" "mortgage"
"7112" "indiv" "own"
"7113" "indiv" "mortgage"
"7114" "indiv" "mortgage"
"7115" "indiv" "rent"
"7116" "indiv" "rent"
"7117" "indiv" "mortgage"
"7118" "indiv" "rent"
"7119" "joint" "mortgage"
"7120" "indiv" "own"
"7121" "indiv" "rent"
"7122" "indiv" "rent"
"7123" "indiv" "rent"
"7124" "indiv" "mortgage"
"7125" "joint" "mortgage"
"7126" "indiv" "mortgage"
"7127" "indiv" "mortgage"
"7128" "joint" "mortgage"
"7129" "indiv" "mortgage"
"7130" "joint" "rent"
"7131" "indiv" "mortgage"
"7132" "joint" "rent"
"7133" "indiv" "rent"
"7134" "indiv" "rent"
"7135" "joint" "mortgage"
"7136" "indiv" "rent"
"7137" "indiv" "rent"
"7138" "indiv" "rent"
"7139" "indiv" "mortgage"
"7140" "joint" "mortgage"
"7141" "indiv" "mortgage"
